comparison,false_positive_rate,true_positive_rate,auc
same_recording_split_halves,0.4705791,0.99122807,0.88157418
same_recording_split_halves,0.47073436,0.99122807,0.88157418
same_recording_split_halves,0.47088961,0.99122807,0.88157418
same_recording_split_halves,0.47104487,0.99122807,0.88157418
same_recording_split_halves,0.47120012,0.99122807,0.88157418
same_recording_split_halves,0.47135538,0.99122807,0.88157418
same_recording_split_halves,0.47151063,0.99122807,0.88157418
same_recording_split_halves,0.47166589,0.99122807,0.88157418
same_recording_split_halves,0.47182115,0.99122807,0.88157418
same_recording_split_halves,0.4719764,0.99122807,0.88157418
same_recording_split_halves,0.47213166,0.99122807,0.88157418
same_recording_split_halves,0.47228691,0.99122807,0.88157418
same_recording_split_halves,0.47244217,0.99122807,0.88157418
same_recording_split_halves,0.47259742,0.99122807,0.88157418
same_recording_split_halves,0.47275268,0.99122807,0.88157418
same_recording_split_halves,0.47290793,0.99122807,0.88157418
same_recording_split_halves,0.47306319,0.99122807,0.88157418
same_recording_split_halves,0.47321844,0.99122807,0.88157418
same_recording_split_halves,0.4733737,0.99122807,0.88157418
same_recording_split_halves,0.4733737,1,0.88157418
same_recording_split_halves,0.47352896,1,0.88157418
same_recording_split_halves,0.47368421,1,0.88157418
same_recording_split_halves,0.47383947,1,0.88157418
same_recording_split_halves,0.47399472,1,0.88157418
same_recording_split_halves,0.47414998,1,0.88157418
same_recording_split_halves,0.47430523,1,0.88157418
same_recording_split_halves,0.47446049,1,0.88157418
same_recording_split_halves,0.47461574,1,0.88157418
same_recording_split_halves,0.474771,1,0.88157418
same_recording_split_halves,0.47492625,1,0.88157418
same_recording_split_halves,0.47508151,1,0.88157418
same_recording_split_halves,0.47523676,1,0.88157418
same_recording_split_halves,0.47539202,1,0.88157418
same_recording_split_halves,0.47554728,1,0.88157418
same_recording_split_halves,0.47570253,1,0.88157418
same_recording_split_halves,0.47585779,1,0.88157418
same_recording_split_halves,0.47601304,1,0.88157418
same_recording_split_halves,0.4761683,1,0.88157418
same_recording_split_halves,0.47632355,1,0.88157418
same_recording_split_halves,0.47647881,1,0.88157418
same_recording_split_halves,0.47663406,1,0.88157418
same_recording_split_halves,0.47678932,1,0.88157418
same_recording_split_halves,0.47694457,1,0.88157418
same_recording_split_halves,0.47709983,1,0.88157418
same_recording_split_halves,0.47725508,1,0.88157418
same_recording_split_halves,0.47741034,1,0.88157418
same_recording_split_halves,0.4775656,1,0.88157418
same_recording_split_halves,0.47772085,1,0.88157418
same_recording_split_halves,0.47787611,1,0.88157418
same_recording_split_halves,0.47803136,1,0.88157418
same_recording_split_halves,0.47818662,1,0.88157418
same_recording_split_halves,0.47834187,1,0.88157418
same_recording_split_halves,0.47849713,1,0.88157418
same_recording_split_halves,0.47865238,1,0.88157418
same_recording_split_halves,0.47880764,1,0.88157418
same_recording_split_halves,0.47896289,1,0.88157418
same_recording_split_halves,0.47911815,1,0.88157418
same_recording_split_halves,0.4792734,1,0.88157418
same_recording_split_halves,0.47942866,1,0.88157418
same_recording_split_halves,0.47958392,1,0.88157418
same_recording_split_halves,0.47973917,1,0.88157418
same_recording_split_halves,0.47989443,1,0.88157418
same_recording_split_halves,0.48004968,1,0.88157418
same_recording_split_halves,0.48020494,1,0.88157418
same_recording_split_halves,0.48036019,1,0.88157418
same_recording_split_halves,0.48051545,1,0.88157418
same_recording_split_halves,0.4806707,1,0.88157418
same_recording_split_halves,0.48082596,1,0.88157418
same_recording_split_halves,0.48098121,1,0.88157418
same_recording_split_halves,0.48113647,1,0.88157418
same_recording_split_halves,0.48129172,1,0.88157418
same_recording_split_halves,0.48144698,1,0.88157418
same_recording_split_halves,0.48160224,1,0.88157418
same_recording_split_halves,0.48175749,1,0.88157418
same_recording_split_halves,0.48191275,1,0.88157418
same_recording_split_halves,0.482068,1,0.88157418
same_recording_split_halves,0.48222326,1,0.88157418
same_recording_split_halves,0.48237851,1,0.88157418
same_recording_split_halves,0.48253377,1,0.88157418
same_recording_split_halves,0.48268902,1,0.88157418
same_recording_split_halves,0.48284428,1,0.88157418
same_recording_split_halves,0.48299953,1,0.88157418
same_recording_split_halves,0.48315479,1,0.88157418
same_recording_split_halves,0.48331005,1,0.88157418
same_recording_split_halves,0.4834653,1,0.88157418
same_recording_split_halves,0.48362056,1,0.88157418
same_recording_split_halves,0.48377581,1,0.88157418
same_recording_split_halves,0.48393107,1,0.88157418
same_recording_split_halves,0.48408632,1,0.88157418
same_recording_split_halves,0.48424158,1,0.88157418
same_recording_split_halves,0.48439683,1,0.88157418
same_recording_split_halves,0.48455209,1,0.88157418
same_recording_split_halves,0.48470734,1,0.88157418
same_recording_split_halves,0.4848626,1,0.88157418
same_recording_split_halves,0.48501785,1,0.88157418
same_recording_split_halves,0.48517311,1,0.88157418
same_recording_split_halves,0.48532837,1,0.88157418
same_recording_split_halves,0.48548362,1,0.88157418
same_recording_split_halves,0.48563888,1,0.88157418
same_recording_split_halves,0.48579413,1,0.88157418
same_recording_split_halves,0.48594939,1,0.88157418
same_recording_split_halves,0.48610464,1,0.88157418
same_recording_split_halves,0.4862599,1,0.88157418
same_recording_split_halves,0.48641515,1,0.88157418
same_recording_split_halves,0.48657041,1,0.88157418
same_recording_split_halves,0.48672566,1,0.88157418
same_recording_split_halves,0.48688092,1,0.88157418
same_recording_split_halves,0.48703617,1,0.88157418
same_recording_split_halves,0.48719143,1,0.88157418
same_recording_split_halves,0.48734669,1,0.88157418
same_recording_split_halves,0.48750194,1,0.88157418
same_recording_split_halves,0.4876572,1,0.88157418
same_recording_split_halves,0.48781245,1,0.88157418
same_recording_split_halves,0.48796771,1,0.88157418
same_recording_split_halves,0.48812296,1,0.88157418
same_recording_split_halves,0.48827822,1,0.88157418
same_recording_split_halves,0.48843347,1,0.88157418
same_recording_split_halves,0.48858873,1,0.88157418
same_recording_split_halves,0.48874398,1,0.88157418
same_recording_split_halves,0.48889924,1,0.88157418
same_recording_split_halves,0.48905449,1,0.88157418
same_recording_split_halves,0.48920975,1,0.88157418
same_recording_split_halves,0.48936501,1,0.88157418
same_recording_split_halves,0.48952026,1,0.88157418
same_recording_split_halves,0.48967552,1,0.88157418
same_recording_split_halves,0.48983077,1,0.88157418
same_recording_split_halves,0.48998603,1,0.88157418
same_recording_split_halves,0.49014128,1,0.88157418
same_recording_split_halves,0.49029654,1,0.88157418
same_recording_split_halves,0.49045179,1,0.88157418
same_recording_split_halves,0.49060705,1,0.88157418
same_recording_split_halves,0.4907623,1,0.88157418
same_recording_split_halves,0.49091756,1,0.88157418
same_recording_split_halves,0.49107281,1,0.88157418
same_recording_split_halves,0.49122807,1,0.88157418
same_recording_split_halves,0.49138333,1,0.88157418
same_recording_split_halves,0.49153858,1,0.88157418
same_recording_split_halves,0.49169384,1,0.88157418
same_recording_split_halves,0.49184909,1,0.88157418
same_recording_split_halves,0.49200435,1,0.88157418
same_recording_split_halves,0.4921596,1,0.88157418
same_recording_split_halves,0.49231486,1,0.88157418
same_recording_split_halves,0.49247011,1,0.88157418
same_recording_split_halves,0.49262537,1,0.88157418
same_recording_split_halves,0.49278062,1,0.88157418
same_recording_split_halves,0.49293588,1,0.88157418
same_recording_split_halves,0.49309113,1,0.88157418
same_recording_split_halves,0.49324639,1,0.88157418
same_recording_split_halves,0.49340165,1,0.88157418
same_recording_split_halves,0.4935569,1,0.88157418
same_recording_split_halves,0.49371216,1,0.88157418
same_recording_split_halves,0.49386741,1,0.88157418
same_recording_split_halves,0.49402267,1,0.88157418
same_recording_split_halves,0.49417792,1,0.88157418
same_recording_split_halves,0.49433318,1,0.88157418
same_recording_split_halves,0.49448843,1,0.88157418
same_recording_split_halves,0.49464369,1,0.88157418
same_recording_split_halves,0.49479894,1,0.88157418
same_recording_split_halves,0.4949542,1,0.88157418
same_recording_split_halves,0.49510946,1,0.88157418
same_recording_split_halves,0.49526471,1,0.88157418
same_recording_split_halves,0.49541997,1,0.88157418
same_recording_split_halves,0.49557522,1,0.88157418
same_recording_split_halves,0.49573048,1,0.88157418
same_recording_split_halves,0.49588573,1,0.88157418
same_recording_split_halves,0.49604099,1,0.88157418
same_recording_split_halves,0.49619624,1,0.88157418
same_recording_split_halves,0.4963515,1,0.88157418
same_recording_split_halves,0.49650675,1,0.88157418
same_recording_split_halves,0.49666201,1,0.88157418
same_recording_split_halves,0.49681726,1,0.88157418
same_recording_split_halves,0.49697252,1,0.88157418
same_recording_split_halves,0.49712778,1,0.88157418
same_recording_split_halves,0.49728303,1,0.88157418
same_recording_split_halves,0.49743829,1,0.88157418
same_recording_split_halves,0.49759354,1,0.88157418
same_recording_split_halves,0.4977488,1,0.88157418
same_recording_split_halves,0.49790405,1,0.88157418
same_recording_split_halves,0.49805931,1,0.88157418
same_recording_split_halves,0.49821456,1,0.88157418
same_recording_split_halves,0.49836982,1,0.88157418
same_recording_split_halves,0.49852507,1,0.88157418
same_recording_split_halves,0.49868033,1,0.88157418
same_recording_split_halves,0.49883558,1,0.88157418
same_recording_split_halves,0.49899084,1,0.88157418
same_recording_split_halves,0.4991461,1,0.88157418
same_recording_split_halves,0.49930135,1,0.88157418
same_recording_split_halves,0.49945661,1,0.88157418
same_recording_split_halves,0.49961186,1,0.88157418
same_recording_split_halves,0.49976712,1,0.88157418
same_recording_split_halves,0.49992237,1,0.88157418
same_recording_split_halves,0.50007763,1,0.88157418
same_recording_split_halves,0.50023288,1,0.88157418
same_recording_split_halves,0.50038814,1,0.88157418
same_recording_split_halves,0.50054339,1,0.88157418
same_recording_split_halves,0.50069865,1,0.88157418
same_recording_split_halves,0.5008539,1,0.88157418
same_recording_split_halves,0.50100916,1,0.88157418
same_recording_split_halves,0.50116442,1,0.88157418
same_recording_split_halves,0.50131967,1,0.88157418
same_recording_split_halves,0.50147493,1,0.88157418
same_recording_split_halves,0.50163018,1,0.88157418
same_recording_split_halves,0.50178544,1,0.88157418
same_recording_split_halves,0.50194069,1,0.88157418
same_recording_split_halves,0.50209595,1,0.88157418
same_recording_split_halves,0.5022512,1,0.88157418
same_recording_split_halves,0.50240646,1,0.88157418
same_recording_split_halves,0.50256171,1,0.88157418
same_recording_split_halves,0.50271697,1,0.88157418
same_recording_split_halves,0.50287222,1,0.88157418
same_recording_split_halves,0.50302748,1,0.88157418
same_recording_split_halves,0.50318274,1,0.88157418
same_recording_split_halves,0.50333799,1,0.88157418
same_recording_split_halves,0.50349325,1,0.88157418
same_recording_split_halves,0.5036485,1,0.88157418
same_recording_split_halves,0.50380376,1,0.88157418
same_recording_split_halves,0.50395901,1,0.88157418
same_recording_split_halves,0.50411427,1,0.88157418
same_recording_split_halves,0.50426952,1,0.88157418
same_recording_split_halves,0.50442478,1,0.88157418
same_recording_split_halves,0.50458003,1,0.88157418
same_recording_split_halves,0.50473529,1,0.88157418
same_recording_split_halves,0.50489054,1,0.88157418
same_recording_split_halves,0.5050458,1,0.88157418
same_recording_split_halves,0.50520106,1,0.88157418
same_recording_split_halves,0.50535631,1,0.88157418
same_recording_split_halves,0.50551157,1,0.88157418
same_recording_split_halves,0.50566682,1,0.88157418
same_recording_split_halves,0.50582208,1,0.88157418
same_recording_split_halves,0.50597733,1,0.88157418
same_recording_split_halves,0.50613259,1,0.88157418
same_recording_split_halves,0.50628784,1,0.88157418
same_recording_split_halves,0.5064431,1,0.88157418
same_recording_split_halves,0.50659835,1,0.88157418
same_recording_split_halves,0.50675361,1,0.88157418
same_recording_split_halves,0.50690887,1,0.88157418
same_recording_split_halves,0.50706412,1,0.88157418
same_recording_split_halves,0.50721938,1,0.88157418
same_recording_split_halves,0.50737463,1,0.88157418
same_recording_split_halves,0.50752989,1,0.88157418
same_recording_split_halves,0.50768514,1,0.88157418
same_recording_split_halves,0.5078404,1,0.88157418
same_recording_split_halves,0.50799565,1,0.88157418
same_recording_split_halves,0.50815091,1,0.88157418
same_recording_split_halves,0.50830616,1,0.88157418
same_recording_split_halves,0.50846142,1,0.88157418
same_recording_split_halves,0.50861667,1,0.88157418
same_recording_split_halves,0.50877193,1,0.88157418
same_recording_split_halves,0.50892719,1,0.88157418
same_recording_split_halves,0.50908244,1,0.88157418
same_recording_split_halves,0.5092377,1,0.88157418
same_recording_split_halves,0.50939295,1,0.88157418
same_recording_split_halves,0.50954821,1,0.88157418
same_recording_split_halves,0.50970346,1,0.88157418
same_recording_split_halves,0.50985872,1,0.88157418
same_recording_split_halves,0.51001397,1,0.88157418
same_recording_split_halves,0.51016923,1,0.88157418
same_recording_split_halves,0.51032448,1,0.88157418
same_recording_split_halves,0.51047974,1,0.88157418
same_recording_split_halves,0.51063499,1,0.88157418
same_recording_split_halves,0.51079025,1,0.88157418
same_recording_split_halves,0.51094551,1,0.88157418
same_recording_split_halves,0.51110076,1,0.88157418
same_recording_split_halves,0.51125602,1,0.88157418
same_recording_split_halves,0.51141127,1,0.88157418
same_recording_split_halves,0.51156653,1,0.88157418
same_recording_split_halves,0.51172178,1,0.88157418
same_recording_split_halves,0.51187704,1,0.88157418
same_recording_split_halves,0.51203229,1,0.88157418
same_recording_split_halves,0.51218755,1,0.88157418
same_recording_split_halves,0.5123428,1,0.88157418
same_recording_split_halves,0.51249806,1,0.88157418
same_recording_split_halves,0.51265331,1,0.88157418
same_recording_split_halves,0.51280857,1,0.88157418
same_recording_split_halves,0.51296383,1,0.88157418
same_recording_split_halves,0.51311908,1,0.88157418
same_recording_split_halves,0.51327434,1,0.88157418
same_recording_split_halves,0.51342959,1,0.88157418
same_recording_split_halves,0.51358485,1,0.88157418
same_recording_split_halves,0.5137401,1,0.88157418
same_recording_split_halves,0.51389536,1,0.88157418
same_recording_split_halves,0.51405061,1,0.88157418
same_recording_split_halves,0.51420587,1,0.88157418
same_recording_split_halves,0.51436112,1,0.88157418
same_recording_split_halves,0.51451638,1,0.88157418
same_recording_split_halves,0.51467163,1,0.88157418
same_recording_split_halves,0.51482689,1,0.88157418
same_recording_split_halves,0.51498215,1,0.88157418
same_recording_split_halves,0.5151374,1,0.88157418
same_recording_split_halves,0.51529266,1,0.88157418
same_recording_split_halves,0.51544791,1,0.88157418
same_recording_split_halves,0.51560317,1,0.88157418
same_recording_split_halves,0.51575842,1,0.88157418
same_recording_split_halves,0.51591368,1,0.88157418
same_recording_split_halves,0.51606893,1,0.88157418
same_recording_split_halves,0.51622419,1,0.88157418
same_recording_split_halves,0.51637944,1,0.88157418
same_recording_split_halves,0.5165347,1,0.88157418
same_recording_split_halves,0.51668995,1,0.88157418
same_recording_split_halves,0.51684521,1,0.88157418
same_recording_split_halves,0.51700047,1,0.88157418
same_recording_split_halves,0.51715572,1,0.88157418
same_recording_split_halves,0.51731098,1,0.88157418
same_recording_split_halves,0.51746623,1,0.88157418
same_recording_split_halves,0.51762149,1,0.88157418
same_recording_split_halves,0.51777674,1,0.88157418
same_recording_split_halves,0.517932,1,0.88157418
same_recording_split_halves,0.51808725,1,0.88157418
same_recording_split_halves,0.51824251,1,0.88157418
same_recording_split_halves,0.51839776,1,0.88157418
same_recording_split_halves,0.51855302,1,0.88157418
same_recording_split_halves,0.51870828,1,0.88157418
same_recording_split_halves,0.51886353,1,0.88157418
same_recording_split_halves,0.51901879,1,0.88157418
same_recording_split_halves,0.51917404,1,0.88157418
same_recording_split_halves,0.5193293,1,0.88157418
same_recording_split_halves,0.51948455,1,0.88157418
same_recording_split_halves,0.51963981,1,0.88157418
same_recording_split_halves,0.51979506,1,0.88157418
same_recording_split_halves,0.51995032,1,0.88157418
same_recording_split_halves,0.52010557,1,0.88157418
same_recording_split_halves,0.52026083,1,0.88157418
same_recording_split_halves,0.52041608,1,0.88157418
same_recording_split_halves,0.52057134,1,0.88157418
same_recording_split_halves,0.5207266,1,0.88157418
same_recording_split_halves,0.52088185,1,0.88157418
same_recording_split_halves,0.52103711,1,0.88157418
same_recording_split_halves,0.52119236,1,0.88157418
same_recording_split_halves,0.52134762,1,0.88157418
same_recording_split_halves,0.52150287,1,0.88157418
same_recording_split_halves,0.52165813,1,0.88157418
same_recording_split_halves,0.52181338,1,0.88157418
same_recording_split_halves,0.52196864,1,0.88157418
same_recording_split_halves,0.52212389,1,0.88157418
same_recording_split_halves,0.52227915,1,0.88157418
same_recording_split_halves,0.5224344,1,0.88157418
same_recording_split_halves,0.52258966,1,0.88157418
same_recording_split_halves,0.52274492,1,0.88157418
same_recording_split_halves,0.52290017,1,0.88157418
same_recording_split_halves,0.52305543,1,0.88157418
same_recording_split_halves,0.52321068,1,0.88157418
same_recording_split_halves,0.52336594,1,0.88157418
same_recording_split_halves,0.52352119,1,0.88157418
same_recording_split_halves,0.52367645,1,0.88157418
same_recording_split_halves,0.5238317,1,0.88157418
same_recording_split_halves,0.52398696,1,0.88157418
same_recording_split_halves,0.52414221,1,0.88157418
same_recording_split_halves,0.52429747,1,0.88157418
same_recording_split_halves,0.52445272,1,0.88157418
same_recording_split_halves,0.52460798,1,0.88157418
same_recording_split_halves,0.52476324,1,0.88157418
same_recording_split_halves,0.52491849,1,0.88157418
same_recording_split_halves,0.52507375,1,0.88157418
same_recording_split_halves,0.525229,1,0.88157418
same_recording_split_halves,0.52538426,1,0.88157418
same_recording_split_halves,0.52553951,1,0.88157418
same_recording_split_halves,0.52569477,1,0.88157418
same_recording_split_halves,0.52585002,1,0.88157418
same_recording_split_halves,0.52600528,1,0.88157418
same_recording_split_halves,0.52616053,1,0.88157418
same_recording_split_halves,0.52631579,1,0.88157418
same_recording_split_halves,0.52647104,1,0.88157418
same_recording_split_halves,0.5266263,1,0.88157418
same_recording_split_halves,0.52678156,1,0.88157418
same_recording_split_halves,0.52693681,1,0.88157418
same_recording_split_halves,0.52709207,1,0.88157418
same_recording_split_halves,0.52724732,1,0.88157418
same_recording_split_halves,0.52740258,1,0.88157418
same_recording_split_halves,0.52755783,1,0.88157418
same_recording_split_halves,0.52771309,1,0.88157418
same_recording_split_halves,0.52786834,1,0.88157418
same_recording_split_halves,0.5280236,1,0.88157418
same_recording_split_halves,0.52817885,1,0.88157418
same_recording_split_halves,0.52833411,1,0.88157418
same_recording_split_halves,0.52848937,1,0.88157418
same_recording_split_halves,0.52864462,1,0.88157418
same_recording_split_halves,0.52879988,1,0.88157418
same_recording_split_halves,0.52895513,1,0.88157418
same_recording_split_halves,0.52911039,1,0.88157418
same_recording_split_halves,0.52926564,1,0.88157418
same_recording_split_halves,0.5294209,1,0.88157418
same_recording_split_halves,0.52957615,1,0.88157418
same_recording_split_halves,0.52973141,1,0.88157418
same_recording_split_halves,0.52988666,1,0.88157418
same_recording_split_halves,0.53004192,1,0.88157418
same_recording_split_halves,0.53019717,1,0.88157418
same_recording_split_halves,0.53035243,1,0.88157418
same_recording_split_halves,0.53050769,1,0.88157418
same_recording_split_halves,0.53066294,1,0.88157418
same_recording_split_halves,0.5308182,1,0.88157418
same_recording_split_halves,0.53097345,1,0.88157418
same_recording_split_halves,0.53112871,1,0.88157418
same_recording_split_halves,0.53128396,1,0.88157418
same_recording_split_halves,0.53143922,1,0.88157418
same_recording_split_halves,0.53159447,1,0.88157418
same_recording_split_halves,0.53174973,1,0.88157418
same_recording_split_halves,0.53190498,1,0.88157418
same_recording_split_halves,0.53206024,1,0.88157418
same_recording_split_halves,0.53221549,1,0.88157418
same_recording_split_halves,0.53237075,1,0.88157418
same_recording_split_halves,0.53252601,1,0.88157418
same_recording_split_halves,0.53268126,1,0.88157418
same_recording_split_halves,0.53283652,1,0.88157418
same_recording_split_halves,0.53299177,1,0.88157418
same_recording_split_halves,0.53314703,1,0.88157418
same_recording_split_halves,0.53330228,1,0.88157418
same_recording_split_halves,0.53345754,1,0.88157418
same_recording_split_halves,0.53361279,1,0.88157418
same_recording_split_halves,0.53376805,1,0.88157418
same_recording_split_halves,0.5339233,1,0.88157418
same_recording_split_halves,0.53407856,1,0.88157418
same_recording_split_halves,0.53423381,1,0.88157418
same_recording_split_halves,0.53438907,1,0.88157418
same_recording_split_halves,0.53454433,1,0.88157418
same_recording_split_halves,0.53469958,1,0.88157418
same_recording_split_halves,0.53485484,1,0.88157418
same_recording_split_halves,0.53501009,1,0.88157418
same_recording_split_halves,0.53516535,1,0.88157418
same_recording_split_halves,0.5353206,1,0.88157418
same_recording_split_halves,0.53547586,1,0.88157418
same_recording_split_halves,0.53563111,1,0.88157418
same_recording_split_halves,0.53578637,1,0.88157418
same_recording_split_halves,0.53594162,1,0.88157418
same_recording_split_halves,0.53609688,1,0.88157418
same_recording_split_halves,0.53625213,1,0.88157418
same_recording_split_halves,0.53640739,1,0.88157418
same_recording_split_halves,0.53656265,1,0.88157418
same_recording_split_halves,0.5367179,1,0.88157418
same_recording_split_halves,0.53687316,1,0.88157418
same_recording_split_halves,0.53702841,1,0.88157418
same_recording_split_halves,0.53718367,1,0.88157418
same_recording_split_halves,0.53733892,1,0.88157418
same_recording_split_halves,0.53749418,1,0.88157418
same_recording_split_halves,0.53764943,1,0.88157418
same_recording_split_halves,0.53780469,1,0.88157418
same_recording_split_halves,0.53795994,1,0.88157418
same_recording_split_halves,0.5381152,1,0.88157418
same_recording_split_halves,0.53827045,1,0.88157418
same_recording_split_halves,0.53842571,1,0.88157418
same_recording_split_halves,0.53858097,1,0.88157418
same_recording_split_halves,0.53873622,1,0.88157418
same_recording_split_halves,0.53889148,1,0.88157418
same_recording_split_halves,0.53904673,1,0.88157418
same_recording_split_halves,0.53920199,1,0.88157418
same_recording_split_halves,0.53935724,1,0.88157418
same_recording_split_halves,0.5395125,1,0.88157418
same_recording_split_halves,0.53966775,1,0.88157418
same_recording_split_halves,0.53982301,1,0.88157418
same_recording_split_halves,0.53997826,1,0.88157418
same_recording_split_halves,0.54013352,1,0.88157418
same_recording_split_halves,0.54028878,1,0.88157418
same_recording_split_halves,0.54044403,1,0.88157418
same_recording_split_halves,0.54059929,1,0.88157418
same_recording_split_halves,0.54075454,1,0.88157418
same_recording_split_halves,0.5409098,1,0.88157418
same_recording_split_halves,0.54106505,1,0.88157418
same_recording_split_halves,0.54122031,1,0.88157418
same_recording_split_halves,0.54137556,1,0.88157418
same_recording_split_halves,0.54153082,1,0.88157418
same_recording_split_halves,0.54168607,1,0.88157418
same_recording_split_halves,0.54184133,1,0.88157418
same_recording_split_halves,0.54199658,1,0.88157418
same_recording_split_halves,0.54215184,1,0.88157418
same_recording_split_halves,0.5423071,1,0.88157418
same_recording_split_halves,0.54246235,1,0.88157418
same_recording_split_halves,0.54261761,1,0.88157418
same_recording_split_halves,0.54277286,1,0.88157418
same_recording_split_halves,0.54292812,1,0.88157418
same_recording_split_halves,0.54308337,1,0.88157418
same_recording_split_halves,0.54323863,1,0.88157418
same_recording_split_halves,0.54339388,1,0.88157418
same_recording_split_halves,0.54354914,1,0.88157418
same_recording_split_halves,0.54370439,1,0.88157418
same_recording_split_halves,0.54385965,1,0.88157418
same_recording_split_halves,0.5440149,1,0.88157418
same_recording_split_halves,0.54417016,1,0.88157418
same_recording_split_halves,0.54432542,1,0.88157418
same_recording_split_halves,0.54448067,1,0.88157418
same_recording_split_halves,0.54463593,1,0.88157418
same_recording_split_halves,0.54479118,1,0.88157418
same_recording_split_halves,0.54494644,1,0.88157418
same_recording_split_halves,0.54510169,1,0.88157418
same_recording_split_halves,0.54525695,1,0.88157418
same_recording_split_halves,0.5454122,1,0.88157418
same_recording_split_halves,0.54556746,1,0.88157418
same_recording_split_halves,0.54572271,1,0.88157418
same_recording_split_halves,0.54587797,1,0.88157418
same_recording_split_halves,0.54603322,1,0.88157418
same_recording_split_halves,0.54618848,1,0.88157418
same_recording_split_halves,0.54634374,1,0.88157418
same_recording_split_halves,0.54649899,1,0.88157418
same_recording_split_halves,0.54665425,1,0.88157418
same_recording_split_halves,0.5468095,1,0.88157418
same_recording_split_halves,0.54696476,1,0.88157418
same_recording_split_halves,0.54712001,1,0.88157418
same_recording_split_halves,0.54727527,1,0.88157418
same_recording_split_halves,0.54743052,1,0.88157418
same_recording_split_halves,0.54758578,1,0.88157418
same_recording_split_halves,0.54774103,1,0.88157418
same_recording_split_halves,0.54789629,1,0.88157418
same_recording_split_halves,0.54805154,1,0.88157418
same_recording_split_halves,0.5482068,1,0.88157418
same_recording_split_halves,0.54836206,1,0.88157418
same_recording_split_halves,0.54851731,1,0.88157418
same_recording_split_halves,0.54867257,1,0.88157418
same_recording_split_halves,0.54882782,1,0.88157418
same_recording_split_halves,0.54898308,1,0.88157418
same_recording_split_halves,0.54913833,1,0.88157418
same_recording_split_halves,0.54929359,1,0.88157418
same_recording_split_halves,0.54944884,1,0.88157418
same_recording_split_halves,0.5496041,1,0.88157418
same_recording_split_halves,0.54975935,1,0.88157418
same_recording_split_halves,0.54991461,1,0.88157418
same_recording_split_halves,0.55006986,1,0.88157418
same_recording_split_halves,0.55022512,1,0.88157418
same_recording_split_halves,0.55038038,1,0.88157418
same_recording_split_halves,0.55053563,1,0.88157418
same_recording_split_halves,0.55069089,1,0.88157418
same_recording_split_halves,0.55084614,1,0.88157418
same_recording_split_halves,0.5510014,1,0.88157418
same_recording_split_halves,0.55115665,1,0.88157418
same_recording_split_halves,0.55131191,1,0.88157418
same_recording_split_halves,0.55146716,1,0.88157418
same_recording_split_halves,0.55162242,1,0.88157418
same_recording_split_halves,0.55177767,1,0.88157418
same_recording_split_halves,0.55193293,1,0.88157418
same_recording_split_halves,0.55208819,1,0.88157418
same_recording_split_halves,0.55224344,1,0.88157418
same_recording_split_halves,0.5523987,1,0.88157418
same_recording_split_halves,0.55255395,1,0.88157418
same_recording_split_halves,0.55270921,1,0.88157418
same_recording_split_halves,0.55286446,1,0.88157418
same_recording_split_halves,0.55301972,1,0.88157418
same_recording_split_halves,0.55317497,1,0.88157418
same_recording_split_halves,0.55333023,1,0.88157418
same_recording_split_halves,0.55348548,1,0.88157418
same_recording_split_halves,0.55364074,1,0.88157418
same_recording_split_halves,0.55379599,1,0.88157418
same_recording_split_halves,0.55395125,1,0.88157418
same_recording_split_halves,0.55410651,1,0.88157418
same_recording_split_halves,0.55426176,1,0.88157418
same_recording_split_halves,0.55441702,1,0.88157418
same_recording_split_halves,0.55457227,1,0.88157418
same_recording_split_halves,0.55472753,1,0.88157418
same_recording_split_halves,0.55488278,1,0.88157418
same_recording_split_halves,0.55503804,1,0.88157418
same_recording_split_halves,0.55519329,1,0.88157418
same_recording_split_halves,0.55534855,1,0.88157418
same_recording_split_halves,0.5555038,1,0.88157418
same_recording_split_halves,0.55565906,1,0.88157418
same_recording_split_halves,0.55581431,1,0.88157418
same_recording_split_halves,0.55596957,1,0.88157418
same_recording_split_halves,0.55612483,1,0.88157418
same_recording_split_halves,0.55628008,1,0.88157418
same_recording_split_halves,0.55643534,1,0.88157418
same_recording_split_halves,0.55659059,1,0.88157418
same_recording_split_halves,0.55674585,1,0.88157418
same_recording_split_halves,0.5569011,1,0.88157418
same_recording_split_halves,0.55705636,1,0.88157418
same_recording_split_halves,0.55721161,1,0.88157418
same_recording_split_halves,0.55736687,1,0.88157418
same_recording_split_halves,0.55752212,1,0.88157418
same_recording_split_halves,0.55767738,1,0.88157418
same_recording_split_halves,0.55783263,1,0.88157418
same_recording_split_halves,0.55798789,1,0.88157418
same_recording_split_halves,0.55814315,1,0.88157418
same_recording_split_halves,0.5582984,1,0.88157418
same_recording_split_halves,0.55845366,1,0.88157418
same_recording_split_halves,0.55860891,1,0.88157418
same_recording_split_halves,0.55876417,1,0.88157418
same_recording_split_halves,0.55891942,1,0.88157418
same_recording_split_halves,0.55907468,1,0.88157418
same_recording_split_halves,0.55922993,1,0.88157418
same_recording_split_halves,0.55938519,1,0.88157418
same_recording_split_halves,0.55954044,1,0.88157418
same_recording_split_halves,0.5596957,1,0.88157418
same_recording_split_halves,0.55985095,1,0.88157418
same_recording_split_halves,0.56000621,1,0.88157418
same_recording_split_halves,0.56016147,1,0.88157418
